Origin,Destination,dist_da_t_op,time_da_t_op,toll_op,hbw_lo_pk,hbw_med_pk,hbw_hi_pk,hbc_hi_op,hbs_hi_op,hbo_hi_op,nhb_hi_op
74,103,9.8,14.5,0,-2.009,-1.703,-1.274,-0.739,-0.12,-0.625,-0.802
74,104,11.6,14.7,0,-1.301,-0.898,-0.75,-0.382,0.247,-0.208,-0.476
74,105,9.2,14.5,0,-1.231,-0.878,-0.76,-0.341,0.299,-0.166,-0.384
74,106,10.6,14.1,0,-1.245,-0.825,-0.676,-0.331,0.3,-0.146,-0.377
74,107,11.2,14.2,0,-1.193,-0.781,-0.634,-0.338,0.293,-0.154,-0.381
74,108,11.6,14.6,0,-1.3,-0.817,-0.649,-0.359,0.27,-0.168,-0.397
74,109,12.8,17.7,0,-1.533,-0.96,-0.763,-0.428,0.2,-0.241,-0.505
74,110,15.4,22.9,0,-1.943,-1.196,-0.935,-0.552,0.077,-0.365,-0.683
74,111,16.4,21.1,0,-1.997,-1.175,-0.894,-0.538,0.091,-0.353,-0.634
74,112,13.6,17,0,-1.653,-0.992,-0.764,-0.438,0.19,-0.261,-0.532
74,113,13.7,17.2,0,-1.517,-0.96,-0.76,-0.429,0.199,-0.247,-0.511
74,114,15.9,19.8,0,-1.78,-1.09,-0.842,-0.514,0.114,-0.329,-0.622
74,115,19.4,23.7,0,-2.231,-1.303,-0.976,-0.625,0.004,-0.441,-0.794
74,116,17,20.9,0,-1.8,-1.168,-0.923,-0.543,0.086,-0.372,-0.706
74,117,17.2,21,0,-1.902,-1.149,-0.878,-0.543,0.085,-0.361,-0.67
74,118,19,23.5,0,-2.034,-1.282,-0.995,-0.608,0.02,-0.427,-0.788
74,119,23.2,30.4,0,-2.756,-1.594,-1.196,-0.793,-0.166,-0.604,-0.942
74,120,18.6,23.8,0,-2.01,-1.218,-0.93,-0.606,0.023,-0.416,-0.738
74,121,23.4,32,0,-2.65,-1.589,-1.208,-0.796,-0.167,-0.609,-0.992
74,122,25.3,30.1,0,-2.74,-1.643,-1.23,-0.821,-0.193,-0.633,-1.004
74,123,22.6,25.5,0,-2.334,-1.432,-1.078,-0.701,-0.071,-0.52,-0.917
74,124,20.9,24.7,0,-2.165,-1.363,-1.047,-0.658,-0.029,-0.479,-0.868
74,125,20.4,24.3,0,-2.178,-1.352,-1.039,-0.638,-0.011,-0.458,-0.826
74,126,23.1,26.6,0,-2.864,-1.599,-1.17,-0.75,-0.122,-0.57,-0.987
74,127,22.6,29.1,0,-2.796,-1.632,-1.212,-0.745,-0.12,-0.567,-0.997
74,128,21.8,28.6,0,-2.393,-1.507,-1.166,-0.731,-0.103,-0.552,-0.954
74,129,21.2,26.6,0,-2.341,-1.445,-1.108,-0.692,-0.063,-0.508,-0.889
74,130,19.3,28.1,0,-2.666,-1.607,-1.248,-0.806,-0.183,-0.624,-0.938
74,131,16.6,24.5,0,-2.048,-1.297,-1.029,-0.707,-0.077,-0.527,-0.802
74,132,13.9,19.1,0,-1.733,-1.119,-0.895,-0.561,0.067,-0.375,-0.557
74,133,15,22.3,0,-2.05,-1.259,-0.989,-0.587,0.041,-0.414,-0.644
74,134,14.8,21,0,-1.821,-1.127,-0.887,-0.513,0.113,-0.327,-0.611
74,135,14.7,18.7,0,-1.67,-1.021,-0.794,-0.48,0.147,-0.29,-0.531
74,136,13,17.9,0,-1.558,-0.962,-0.758,-0.431,0.198,-0.244,-0.482
74,137,12.9,17.5,0,-1.566,-0.957,-0.75,-0.43,0.197,-0.252,-0.496
74,138,15.4,21.3,0,-1.817,-1.085,-0.834,-0.507,0.116,-0.323,-0.631
74,139,16.8,21.7,0,-1.976,-1.178,-0.903,-0.551,0.076,-0.386,-0.703
74,140,19.1,23.3,0,-2.238,-1.29,-0.966,-0.618,0.01,-0.433,-0.753
74,141,16.3,21.1,0,-1.984,-1.166,-0.888,-0.541,0.087,-0.358,-0.66
74,142,18.7,24.5,0,-2.25,-1.309,-0.989,-0.619,0.009,-0.436,-0.782
74,143,13.2,20.5,0,-1.648,-0.993,-0.77,-0.46,0.169,-0.27,-0.569
74,144,13.3,21.5,0,-1.599,-0.97,-0.757,-0.461,0.17,-0.27,-0.597
74,145,13.6,23.1,0,-1.797,-1.106,-0.872,-0.524,0.103,-0.332,-0.56
74,146,15.2,24.5,0,-1.923,-1.169,-0.911,-0.559,0.07,-0.373,-0.735
74,147,16.4,21.6,0,-2.013,-1.189,-0.908,-0.553,0.075,-0.364,-0.671
74,148,19.1,25.7,0,-2.381,-1.397,-1.061,-0.671,-0.041,-0.483,-0.834
74,149,21.7,28.1,0,-2.587,-1.502,-1.133,-0.732,-0.106,-0.538,-0.898
74,150,19.5,23.9,0,-2.313,-1.354,-1.023,-0.638,-0.01,-0.454,-0.769
74,151,18.1,23.1,0,-2.153,-1.27,-0.966,-0.608,0.02,-0.421,-0.722
74,152,16.4,19.9,0,-1.874,-1.107,-0.84,-0.525,0.104,-0.34,-0.626
74,153,19.1,23.1,0,-2.248,-1.306,-0.984,-0.624,0.003,-0.43,-0.751
74,154,22.1,30.2,0,-2.689,-1.6,-1.229,-0.775,-0.147,-0.586,-0.976
74,155,59.5,71.8,0.572,-6.627,-3.714,-2.713,-1.791,-1.291,-1.644,-2.661
74,156,45.1,57.8,0.222,-5.626,-3.198,-2.346,-1.652,-1.058,-1.475,-2.129
74,157,47.4,51.7,0.572,-5.237,-2.854,-2.037,-1.331,-0.831,-1.185,-1.94
74,158,46.1,49.9,0.572,-4.994,-2.739,-1.962,-1.27,-0.772,-1.124,-1.866
74,159,49.6,55.3,0.572,-5.632,-3.115,-2.242,-1.472,-0.972,-1.325,-2.165
74,160,46,51.7,0.572,-5.13,-2.823,-2.03,-1.323,-0.824,-1.177,-1.944
74,161,41.1,46.7,0.572,-4.746,-2.633,-1.904,-1.228,-0.731,-1.082,-1.788
74,162,39.3,44.5,0.572,-4.46,-2.505,-1.816,-1.165,-0.665,-1.021,-1.527
74,163,39,47.8,0.572,-4.303,-2.43,-1.789,-1.104,-0.603,-0.955,-1.757
74,164,35.3,43.9,0.572,-4.095,-2.352,-1.745,-1.065,-0.565,-0.919,-1.49
74,165,35.9,49.3,0.572,-4.356,-2.537,-1.912,-1.156,-0.655,-1.009,-1.68
74,166,35.1,40.2,0.572,-4.034,-2.25,-1.639,-1.018,-0.517,-0.87,-1.543
74,167,31.1,36.8,0.572,-3.733,-2.082,-1.518,-0.918,-0.418,-0.772,-1.331
74,168,37.5,47,0.572,-4.595,-2.597,-1.912,-1.223,-0.724,-1.083,-1.36195
74,169,33.8,39.8,0.572,-3.926,-2.227,-1.634,-1,-0.499,-0.856,-1.42
74,170,25,31,0.572,-3.132,-1.802,-1.348,-0.735,-0.236,-0.589,-1.077
74,171,18.7,28.4,0.28,-2.286,-1.362,-1.047,-0.541,-0.006,-0.381,-0.746
74,172,18.3,32.6,0,-2.249,-1.361,-1.054,-0.656,-0.029,-0.464,-0.825
74,173,25.8,37.6,0.327,-3.215,-1.939,-1.493,-0.935,-0.347,-0.777,-1.248
74,174,27.3,34.1,0.572,-3.235,-1.878,-1.414,-0.788,-0.29,-0.643,-0.993
74,175,23.6,28.9,0.572,-2.825,-1.617,-1.206,-0.66,-0.163,-0.516,-0.98
74,176,31.1,41.4,0.572,-3.781,-2.192,-1.646,-0.962,-0.462,-0.816,-1.417
74,177,46.7,59.7,0.572,-5.649,-3.212,-2.374,-1.513,-1.01,-1.367,-2.184
74,178,39.8,55,0.572,-5.05,-2.938,-2.213,-1.373,-0.874,-1.227,-2.006
74,179,25.8,36,0.572,-3.453,-2.027,-1.54,-0.838,-0.335,-0.691,-1.233
74,180,29.8,43.3,0.505,-3.725,-2.268,-1.76,-0.98,-0.473,-0.831,-1.31
74,181,31.1,47.1,0.572,-3.902,-2.365,-1.837,-1.015,-0.51,-0.867,-1.487
74,182,35.8,53.4,0.507,-4.05,-2.491,-1.936,-1.152,-0.607,-0.979,-1.479
74,183,29.9,38.8,0,-3.525,-2.209,-1.748,-0.968,-0.338,-0.781,-1.345
74,184,20.3,30,0,-2.411,-1.46,-1.13,-0.697,-0.069,-0.506,-0.893
74,185,21.4,27.5,0,-2.395,-1.414,-1.071,-0.678,-0.05,-0.491,-0.901
74,186,25.1,29.5,0,-2.911,-1.643,-1.208,-0.81,-0.183,-0.623,-1.038
74,187,23.6,31.3,0,-2.988,-1.743,-1.319,-0.83,-0.204,-0.664,-1.15
74,188,26,34.9,0,-3.19,-1.858,-1.404,-0.93,-0.301,-0.74,-1.146
74,189,35.8,49.5,0,-4.167,-2.405,-1.805,-1.214,-0.585,-1.027,-1.734
74,190,29.6,39.8,0,-3.524,-2.037,-1.531,-1.024,-0.396,-0.837,-1.36195
74,191,29.8,38.6,0,-3.629,-2.079,-1.552,-1.032,-0.404,-0.845,-1.309
74,192,18.7,23.3,0,-2.089,-1.22,-0.922,-0.6,0.028,-0.408,-0.763
74,193,50.9,69.4,0.278,-5.996,-3.575,-2.744,-1.661,-1.157,-1.514,-1.903
74,194,53.5,62.6,0,-4.3,-2.393,-1.743,-1.206,-0.578,-1.019,-2.467
74,195,42.7,48.4,0,-4.908,-2.684,-1.922,-1.367,-0.739,-1.179,-1.36195
74,196,52.5,60.5,0,-6.25,-3.432,-2.466,-1.772,-1.144,-1.584,-2.302
74,197,39.3,49.5,0,-4.183,-2.424,-1.824,-1.223,-0.592,-1.034,-1.645
74,198,31.2,34.9,0,-3.619,-2.022,-1.469,-0.984,-0.356,-0.822,-1.365
74,199,57.9,72.7,0.208,-7.214,-3.986,-2.877,-1.962,-1.397,-1.794,-2.85
74,200,50.9,74.7,0.572,-4.651,-2.825,-2.175,-1.329,-0.828,-1.18,-1.824
74,201,71.5,101.9,0.572,-8.721,-5.109,-3.866,-2.478,-1.974,-2.33,-1.36195
74,202,63.4,92.3,0.572,-7.729,-4.518,-3.414,-2.2,-1.695,-2.052,-3.271
74,203,72.5,100,0.381,-8.432,-4.964,-3.77,-2.402,-1.899,-2.253,-1.36195
74,204,78.4,116.5,0.572,-11.914,-6.686,-4.886,-3.353,-2.895,-3.216,-3.523
74,205,100.6,123.4,0,-11.706,-6.502,-4.71,-3.245,-2.787,-3.108,-5.041
74,206,92.8,110.2,0,-8.021,-4.487,-3.273,-2.339,-1.71,-2.15,-3.29
74,207,81.9,97.7,0,-9.949,-5.531,-4.011,-2.731,-2.272,-2.594,-1.36195
74,208,65.7,79.5,0,-6.468,-3.475,-2.447,-1.772,-1.141,-1.583,-1.36195
74,209,91.3,113,0.021,-10.663,-5.976,-4.36,-2.966,-2.501,-2.827,-4.208
74,210,70.1,74.1,0,-6.907,-3.681,-2.574,-1.883,-1.256,-1.695,-1.36195
74,211,48.8,68.1,0,-5.595,-3.254,-2.453,-1.665,-1.037,-1.477,-1.36195
74,212,65.8,66.1,0,-7.437,-3.985,-2.799,-2.04,-1.411,-1.852,-2.868
74,213,72.5,71.7,0,-7.874,-4.226,-2.973,-2.169,-1.541,-1.982,-3.079
74,214,58.7,64.8,0,-7.354,-4.037,-2.898,-2.072,-1.445,-1.885,-2.497
74,215,47.2,66.5,0,-5.732,-3.338,-2.517,-1.714,-1.084,-1.527,-1.36195
74,216,12,16.9,0,-1.378,-0.93,-0.762,-0.436,0.192,-0.267,-0.629
74,217,32.5,47.7,0,-4.216,-2.405,-1.78,-1.241,-0.613,-1.053,-1.642
74,218,24.9,40.1,0,-2.837,-1.652,-1.226,-0.838,-0.212,-0.653,-1.182
74,219,23.1,38.8,0,-2.679,-1.581,-1.185,-0.796,-0.167,-0.611,-1.1
74,220,19.1,35.5,0,-2.226,-1.373,-1.056,-0.696,-0.068,-0.509,-0.945
74,221,16.7,32.3,0,-2.061,-1.255,-0.966,-0.612,0.016,-0.429,-0.824
74,222,14.1,28.6,0,-1.794,-1.108,-0.866,-0.53,0.098,-0.343,-0.68
74,223,6.9,14.5,0,-0.985,-0.695,-0.589,-0.267,0.37,-0.074,-0.287
74,224,6.7,13.6,0,-1.116,-1.144,-1.102,-0.599,0.048,-0.389,-0.713
74,225,6.2,11.6,0,-0.514,-0.469,-0.457,-0.199,0.447,0.003,-0.188
74,226,13.9,17.1,0,-1.515,-0.963,-0.762,-0.437,0.194,-0.247,-0.527
74,227,16.5,19.8,0,-1.783,-1.141,-0.896,-0.514,0.109,-0.336,-0.67
74,228,18.4,21.6,0,-2.112,-1.247,-0.951,-0.557,0.072,-0.374,-1.36195
74,229,23.2,25.7,0,-2.515,-1.492,-1.108,-0.714,-0.085,-0.533,-0.937
74,230,124.2,154.3,0.00116,-3.99616,-2.29274,-1.63919,-0.98508,-0.356093,-0.798336,-1.36195
74,231,494.2,529.3,0.00116,-3.99616,-2.29274,-1.63919,-0.98508,-0.356093,-0.798336,-1.36195
74,232,1672.5,1871.3,0,-3.99616,-2.29274,-1.63919,-0.98508,-0.356093,-0.798336,-1.36195
74,233,1647.5,1852.1,0.0058,-3.99616,-2.29274,-1.63919,-0.98508,-0.356093,-0.798336,-1.36195
74,234,41.2,185,0,-3.99616,-2.29274,-1.63919,-0.98508,-0.356093,-0.798336,-1.36195
74,235,7544.2,8209.3,0.00116,-3.99616,-2.29274,-1.63919,-0.98508,-0.356093,-0.798336,-1.36195
74,236,8044.2,8809.3,0.00116,-3.99616,-2.29274,-1.63919,-0.98508,-0.356093,-0.798336,-1.36195
75,1,33.4,47.6,0,-3.586,-2.09,-1.545,-1.127,-0.499,-0.945,-1.593
75,2,33.7,48.4,0,-3.74,-2.147,-1.581,-1.134,-0.506,-0.946,-1.513
75,3,38,53.9,0.115,-4.248,-2.435,-1.799,-1.287,-0.659,-1.1,-1.773
75,4,42.3,53.1,0.468,-4.465,-2.563,-1.893,-1.353,-0.739,-1.176,-1.792
75,5,36.5,48.6,0.177,-3.877,-2.226,-1.641,-1.181,-0.553,-0.995,-1.617
75,6,38,47.9,0.363,-4.006,-2.283,-1.68,-1.194,-0.569,-1.009,-1.629
75,7,39,46.4,0.535,-4.176,-2.372,-1.735,-1.217,-0.628,-1.054,-1.653
75,8,40.5,50,0.57,-4.456,-2.536,-1.865,-1.307,-0.72,-1.145,-1.8
75,9,39.7,48.4,0.57,-4.471,-2.544,-1.867,-1.27,-0.715,-1.128,-1.781
75,10,37,45.3,0.55,-4.049,-2.363,-1.764,-1.152,-0.582,-0.995,-1.621
75,11,30.2,44.5,0,-3.231,-1.907,-1.43,-1.012,-0.385,-0.829,-1.38
75,12,29.6,43.6,0,-3.364,-1.947,-1.447,-1,-0.372,-0.813,-1.362
75,13,32.1,47,0.057,-3.615,-2.097,-1.565,-1.083,-0.456,-0.896,-1.46
75,14,27.3,41.6,0,-3.18,-1.841,-1.377,-0.923,-0.294,-0.738,-1.252
75,15,29.2,44.7,0.028,-3.334,-1.948,-1.465,-0.999,-0.371,-0.811,-1.332
75,16,25.2,42.8,0,-3.076,-1.812,-1.373,-0.911,-0.284,-0.724,-1.187
75,17,34.1,41.5,0.57,-4.162,-2.404,-1.766,-1.081,-0.581,-0.935,-1.702
75,18,31.4,38.3,0.57,-3.68,-2.129,-1.576,-0.934,-0.435,-0.785,-1.302
75,19,34.2,41.9,0.553,-3.893,-2.251,-1.667,-1.053,-0.523,-0.906,-1.491
75,20,32.3,42.7,0.475,-3.831,-2.238,-1.666,-1.043,-0.501,-0.884,-1.468
75,21,30.2,36.1,0.57,-3.587,-2.054,-1.512,-0.886,-0.387,-0.739,-1.272
75,22,31.3,39,0.57,-3.692,-2.127,-1.569,-0.941,-0.442,-0.795,-1.366
75,23,28.4,34.7,0.57,-3.396,-1.97,-1.461,-0.837,-0.338,-0.687,-1.189
75,24,24.7,31.4,0.57,-3.143,-1.887,-1.424,-0.76,-0.257,-0.594,-1.064
75,25,27.8,34.6,0.57,-3.441,-1.996,-1.476,-0.851,-0.351,-0.707,-1.258
75,26,29.4,37.6,0.57,-3.548,-2.07,-1.543,-0.892,-0.392,-0.745,-1.293
75,27,26.4,32.2,0.57,-3.129,-1.821,-1.352,-0.754,-0.254,-0.607,-1.092
75,28,30.3,40,0.57,-3.605,-2.113,-1.582,-0.914,-0.415,-0.769,-1.312
75,29,22.2,36.4,0,-2.579,-1.537,-1.175,-0.775,-0.147,-0.591,-1.022
75,30,21.9,37.1,0,-2.597,-1.56,-1.201,-0.778,-0.149,-0.592,-1.005
75,31,23.1,39.7,0,-2.707,-1.626,-1.249,-0.827,-0.198,-0.628,-1.036
75,32,20.1,33.3,0,-2.365,-1.396,-1.06,-0.691,-0.063,-0.504,-0.897
75,33,17.6,30.2,0,-2.043,-1.228,-0.945,-0.594,0.034,-0.406,-0.735
75,34,14.3,23.1,0,-1.812,-1.167,-0.925,-0.527,0.101,-0.346,-0.592
75,35,18.6,28,0.154,-2.425,-1.504,-1.171,-0.655,-0.052,-0.475,-0.838
75,36,20.7,29.8,0.494,-2.597,-1.591,-1.227,-0.625,-0.108,-0.474,-0.903
75,37,23.1,32.7,0.57,-3.007,-1.787,-1.35,-0.707,-0.207,-0.562,-1.077
75,38,21.8,33.2,0.285,-2.945,-1.814,-1.407,-0.726,-0.217,-0.575,-1.36195
75,39,27.3,35.1,0.57,-3.477,-2.073,-1.566,-0.854,-0.356,-0.711,-1.417
75,40,21,27.8,0.57,-2.475,-1.525,-1.17,-0.588,-0.088,-0.437,-0.879
75,41,22.2,29.1,0.57,-2.608,-1.584,-1.203,-0.627,-0.127,-0.477,-0.892
75,42,20.5,26.7,0.57,-2.492,-1.512,-1.153,-0.564,-0.065,-0.413,-0.828
75,43,17.9,24.1,0.57,-2.216,-1.384,-1.072,-0.49,0.01,-0.34,-0.716
75,44,16.4,23.5,0.228,-2.057,-1.283,-0.999,-0.545,0.06,-0.345,-0.683
75,45,17.4,25.7,0.214,-2.157,-1.362,-1.067,-0.549,-0.001,-0.378,-0.757
75,46,19.9,29.9,0.19,-2.422,-1.477,-1.141,-0.659,-0.092,-0.492,-0.84
75,47,17.6,28.3,0,-2.096,-1.275,-0.991,-0.611,0.017,-0.424,-0.793
75,48,16.6,26.1,0,-1.896,-1.132,-0.866,-0.565,0.066,-0.381,-0.734
75,49,16.3,27.6,0,-1.939,-1.169,-0.901,-0.56,0.068,-0.374,-0.685
75,50,13.8,22.5,0,-1.737,-1.068,-0.834,-0.505,0.122,-0.305,-0.565
75,51,11.2,17.4,0,-1.52,-0.97,-0.778,-0.406,0.224,-0.2,-0.406
75,52,14.1,22.2,0,-1.7,-1.054,-0.826,-0.484,0.145,-0.297,-0.562
75,53,10.4,15.7,0,-1.276,-0.856,-0.7,-0.34,0.292,-0.148,-0.369
75,54,9.2,13.9,0,-1.182,-0.821,-0.685,-0.309,0.327,-0.119,-0.328
75,55,8.1,12.7,0,-1.332,-1.013,-0.884,-0.357,0.063,-0.235,-0.461
75,56,6.9,11.7,0,-0.816,-0.741,-0.695,-0.384,0.354,-0.119,-0.272
75,57,7.7,13.6,0,-0.845,-0.702,-0.633,-0.277,0.357,-0.106,-0.336
75,58,5.9,11.2,0,-0.621,-0.535,-0.49,-0.205,0.456,-0.027,-0.206
75,59,13.9,22.5,0,-1.731,-1.147,-0.916,-0.514,0.115,-0.313,-0.61
75,60,12.2,20.3,0,-1.484,-0.998,-0.808,-0.427,0.183,-0.234,-0.541
75,61,11.6,18.5,0,-1.489,-1.041,-0.866,-0.446,0.185,-0.236,-0.494
75,62,12,18.5,0,-1.508,-1.029,-0.848,-0.445,0.186,-0.226,-0.473
75,63,14.9,23.2,0,-1.955,-1.223,-0.955,-0.554,0.075,-0.347,-0.644
75,64,13,21.2,0,-1.639,-1.075,-0.856,-0.489,0.139,-0.275,-0.546
75,65,9.4,17,0,-1.741,-1.168,-0.95,-0.52,0.107,-0.325,-0.438
75,66,10.7,17.4,0,-1.567,-1.029,-0.82,-0.434,0.194,-0.242,-1.36195
75,67,16.5,26.9,0,-1.959,-1.209,-0.938,-0.549,0.082,-0.36,-0.669
75,68,7.1,12,0,-0.972,-0.719,-0.622,-0.245,0.396,-0.065,-0.234
75,69,7.2,14.7,0,-1.253,-0.881,-0.736,-0.356,0.327,-0.199,-0.371
75,70,4.1,10.6,0,-0.372,-0.323,-0.311,-0.141,0.592,0.099,-0.077
75,71,5.8,13.9,0,-0.738,-0.551,-0.49,-0.238,0.406,-0.046,-0.237
75,72,3.7,8.8,0,-0.613,-0.441,-0.386,-0.134,0.597,0.066,-0.077
75,73,3.3,7.2,0,-0.252,-0.265,-0.267,-0.088,0.775,0.129,-0.032
75,74,3.6,8.6,0,-0.31,-0.289,-0.276,-0.114,0.651,0.137,-0.039
75,75,1.9,4.6,0,0.221,-0.017,-0.109,0.006,1.016,0.237,0.105
75,76,3.5,8.1,0,-0.35,-0.304,-0.28,-0.077,0.671,0.147,-0.041
75,77,3.6,8.7,0,-0.213,-0.224,-0.249,-0.036,0.818,0.155,0.012
75,78,4.3,10.4,0,-0.566,-0.427,-0.373,-0.152,0.58,0.057,-0.127
75,79,5.6,13,0,-0.722,-0.556,-0.489,-0.227,0.427,-0.006,-0.194
75,80,5.9,13.7,0,-0.789,-0.559,-0.468,-0.236,0.431,-0.006,-0.215
75,81,9,18,0,-1.164,-0.797,-0.659,-0.354,0.3,-0.143,-0.382
75,82,14.7,22.9,0,-1.866,-1.143,-0.88,-0.537,0.093,-0.34,-1.36195
75,83,14.9,23.3,0,-1.928,-1.164,-0.901,-0.552,0.076,-0.365,-0.664
75,84,11.2,18.5,0,-1.369,-0.851,-0.674,-0.405,0.23,-0.188,-0.431
75,85,6.4,12.7,0,-0.733,-0.547,-0.486,-0.226,0.419,-0.04,-0.235
75,86,11.4,18.8,0,-2.285,-1.564,-1.207,-0.846,0.135,-0.473,-0.599
75,87,12.6,19.7,0,-1.563,-1.016,-0.808,-0.467,0.163,-0.297,-0.559
75,88,10.5,16.9,0,-1.282,-0.846,-0.682,-0.382,0.254,-0.193,-0.423
75,89,10.2,16.5,0,-1.295,-0.834,-0.664,-0.37,0.263,-0.184,-0.426
75,90,8.7,14.7,0,-1.066,-0.704,-0.572,-0.316,0.319,-0.132,-0.343
75,91,6.4,13.6,0,-0.93,-0.667,-0.58,-0.263,0.38,-0.073,-0.282
75,92,9.7,15.3,0,-1.168,-0.804,-0.667,-0.35,0.287,-0.162,-0.381
75,93,8.1,13.9,0,-0.974,-0.695,-0.591,-0.299,0.339,-0.12,-0.328
75,94,6.8,12.9,0,-1.032,-0.755,-0.638,-0.306,0.337,-0.144,-0.334
75,95,5.2,10.3,0,-0.335,-0.339,-0.36,-0.132,0.518,0.06,-0.088
75,96,7,11.8,0,-0.907,-0.729,-0.643,-0.288,0.357,-0.132,-0.273
75,97,7.5,13.7,0,-0.907,-0.706,-0.633,-0.336,0.319,-0.145,-0.482
75,98,4.9,9.5,0,-0.478,-0.396,-0.381,-0.134,0.524,0.05,-0.092
75,99,6.5,15.1,0,-0.85,-0.599,-0.52,-0.259,0.387,-0.069,-0.219
75,100,5.8,12.2,0,-0.739,-0.533,-0.468,-0.203,0.45,-0.014,-0.16
75,101,7.2,15.7,0,-0.98,-0.69,-0.594,-0.288,0.373,-0.09,-0.284
75,102,9.7,20.4,0,-1.371,-0.931,-0.779,-0.39,0.246,-0.203,-1.36195
75,103,8,12.5,0,-1.379,-1.376,-1.081,-0.659,-0.03,-0.527,-0.68
75,104,10.5,14.4,0,-1.029,-0.826,-0.725,-0.37,0.27,-0.191,-0.429
75,105,8.7,13.6,0,-1.015,-0.774,-0.677,-0.322,0.317,-0.153,-0.362
75,106,9.6,14.5,0,-0.984,-0.722,-0.621,-0.327,0.308,-0.145,-0.329
75,107,10.1,14.3,0,-0.957,-0.723,-0.621,-0.337,0.299,-0.15,-0.357
75,108,11.9,16.6,0,-1.319,-0.894,-0.721,-0.407,0.222,-0.224,-0.482
75,109,13.5,19.6,0,-1.613,-1.057,-0.842,-0.481,0.147,-0.299,-0.601
75,110,16.2,24.9,0,-2.068,-1.296,-1.011,-0.607,0.021,-0.425,-0.777
75,111,17.4,22.9,0,-2.16,-1.279,-0.971,-0.595,0.034,-0.412,-0.73
75,112,14.2,19.3,0,-1.763,-1.091,-0.841,-0.494,0.133,-0.325,-0.633
75,113,13.4,17.8,0,-1.409,-0.962,-0.779,-0.453,0.175,-0.276,-0.533
75,114,15.8,20.6,0,-1.729,-1.132,-0.891,-0.535,0.092,-0.355,-0.65
75,115,20.1,25.7,0,-2.335,-1.407,-1.057,-0.677,-0.049,-0.498,-0.896
75,116,16.5,21.1,0,-1.597,-1.147,-0.937,-0.554,0.074,-0.394,-0.707
75,117,17.8,23,0,-1.946,-1.241,-0.956,-0.594,0.034,-0.415,-0.773
75,118,18.6,23.7,0,-1.842,-1.256,-0.998,-0.621,0.007,-0.443,-0.789
75,119,24.1,32.5,0,-2.926,-1.701,-1.275,-0.851,-0.224,-0.663,-1.054
75,120,19.5,25.9,0,-2.049,-1.313,-1.01,-0.662,-0.035,-0.476,-0.842
75,121,24.3,34.1,0,-2.732,-1.694,-1.289,-0.853,-0.225,-0.669,-1.095
75,122,25.9,31.4,0,-2.709,-1.724,-1.301,-0.865,-0.238,-0.68,-1.103
75,123,22.3,26,0,-2.15,-1.439,-1.111,-0.716,-0.088,-0.54,-0.935
75,124,20.8,25.4,0,-1.935,-1.348,-1.065,-0.677,-0.05,-0.503,-0.886
75,125,19.9,24.4,0,-1.98,-1.321,-1.034,-0.649,-0.023,-0.473,-0.824
75,126,22.6,26.7,0,-2.831,-1.605,-1.194,-0.764,-0.134,-0.583,-0.979
75,127,22.1,29.2,0,-2.605,-1.594,-1.205,-0.759,-0.13,-0.583,-0.997
75,128,21.3,28.7,0,-2.185,-1.476,-1.162,-0.744,-0.115,-0.567,-0.951
75,129,20.6,26.7,0,-2.227,-1.428,-1.107,-0.704,-0.075,-0.524,-0.886
75,130,17.9,26.6,0,-2.419,-1.46,-1.132,-0.75,-0.131,-0.576,-0.865
75,131,15.2,23.1,0,-1.753,-1.139,-0.908,-0.655,-0.029,-0.479,-0.726
75,132,12.6,17.6,0,-1.406,-0.952,-0.773,-0.507,0.121,-0.325,-0.48
75,133,13.7,20.8,0,-1.809,-1.117,-0.876,-0.533,0.094,-0.369,-0.568
75,134,15.6,22.7,0,-1.915,-1.228,-0.967,-0.567,0.061,-0.383,-0.702
75,135,15.5,20.4,0,-1.71,-1.116,-0.875,-0.532,0.095,-0.347,-0.622
75,136,14.1,20.6,0,-1.66,-1.059,-0.83,-0.501,0.126,-0.32,-0.583
75,137,14,20.4,0,-1.715,-1.067,-0.826,-0.502,0.125,-0.331,-0.6
75,138,17.1,24.6,0,-2.105,-1.266,-0.965,-0.615,0.015,-0.424,-0.745
75,139,18.1,24.6,0,-2.187,-1.321,-0.999,-0.632,-0.005,-0.473,-0.811
75,140,20.2,26.2,0,-2.424,-1.399,-1.039,-0.69,-0.062,-0.508,-0.854
75,141,17.5,23.9,0,-2.165,-1.276,-0.962,-0.613,0.014,-0.433,-0.762
75,142,19.8,27.3,0,-2.439,-1.418,-1.062,-0.691,-0.064,-0.511,-0.883
75,143,16.1,24.8,0,-2.007,-1.24,-0.953,-0.59,0.038,-0.396,-0.739
75,144,16.3,26,0,-1.943,-1.221,-0.947,-0.593,0.037,-0.394,-0.769
75,145,16.6,27.7,0,-2.193,-1.369,-1.064,-0.656,-0.031,-0.462,-0.735
75,146,18.3,28.3,0,-2.34,-1.413,-1.068,-0.686,-0.058,-0.497,-0.893
75,147,17.6,23.8,0,-2.174,-1.291,-0.979,-0.617,0.012,-0.431,-0.765
75,148,20.3,28,0,-2.563,-1.503,-1.134,-0.734,-0.107,-0.549,-0.928
75,149,22.8,29.9,0,-2.79,-1.62,-1.214,-0.792,-0.165,-0.598,-0.989
75,150,20.3,25.6,0,-2.449,-1.46,-1.102,-0.691,-0.063,-0.509,-0.859
